id	target_txt	prediction
ch_lu_1219.wav	im wallis gibt es ein paar grössere wolkenlücken	und welches gibt es noch eine grössere wolke
ch_lu_0488.wav	das gefieder ist allgemein dunkel blaugrau	die frage ist ein allgemeiner deutlich daran
ch_zh_3096.wav	sie beanspruchen deutlich weniger ressourcen als wir dies tun	sie brauchen weniger wenn es als wir
ch_ag_0606.wav	wie oft haben sie mit ihr schon über die schweiz gesprochen	ich habe aufgrund dieser service public gegeben
ch_gr_2171.wav	highlight der ausstellung sind die sensen	heilen der ausstellungsentzahl
ch_sg_2528.wav	du schielst tatsächlich ein bisschen	wir sehen es tatsächlich ein dipferli
ch_sg_2448.wav	er hasste es zu niesen	hier hat es gekürztes messen
ch_zh_2014.wav	was bedeutet das konkret	planungserklärung
ch_zh_1052.wav	der apfel kann vielseitig eingesetzt werden	herzlichen kindern oder eingesetzt werden
ch_gr_1493.wav	die kleine kammer setze falsche prioritäten	den gleich haben wir es setzt falsche qualitäten
ch_sg_2666.wav	stell dir vor ich stürze	sie haben einstirkungen
ch_bs_1856.wav	wie hoch ist das schauerrisiko heute	ich hoffe ist es sammelrisiken nicht
ch_gr_2570.wav	schrumpfst du zu einem kleinen käfer zusammen	sie umstützen dem klimakäfer zusammen
ch_ag_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie geht sich um die wekoabne auf die stadt
ch_sg_2717.wav	seine oberfläche war uneben	seine abhängigkeit ist unnötig gewesen
ch_lu_0503.wav	die trikots wurden von gonzo geklaut	die liberalen hinter des ganzen gefährden
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	dann waren die hälfte eines hochfreude
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise herzsichter ist lehrerhöhung
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	und wir sehen hinken die kinder zu euch
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mir darauf ist die sagenlage unklar
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz vania lauftartsbeziehungsweise nicht
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwelche finden wir ein anderes
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich will das andere
ch_gr_1527.wav	aber alle haben dieselben sorgen	kommissionssprecherin der sak
ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	und jetzt stand herzlich wirklich kein vor
ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	fachstellung zur sparmassnahme gut
ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort habe ich mich so lange gemerkt
ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	hier soll ein geland nicht gestehen
ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann noch einmal vor dem herzen tag geben
ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist immer teil 80 strukturen
ch_vs_0693.wav	das geheimrezept wildblumen	das kleine rezept neint gerne
ch_vs_0268.wav	also drei grad mehr als heute	helfen sie dann niemand mit
ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	jügg iseli mehr extrem drin richtig
ch_sg_1034.wav	seitdem ist der ort selbstständig	zitel ist der anteil sehr ständig
ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber eckdank für nicht plagilative
ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ich gehe jetzt habe ich das verstanden
ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	andere dinge sind nicht fast zu danken
ch_sg_0924.wav	videoconferencing boomt	beide kämpfen als symbol ab
ch_vs_2693.wav	ich trank noch ein glas	sie haben auch eingeladen geglichen
ch_sg_2675.wav	du tanzt so leicht wie eine feder	dieser campf ist verlecht lineafredner
ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich wisse es auch immer noch ende herbst
ch_sg_2501.wav	nicky rollte sich auf die seite	wir haben es sehr gesagt erklärt
ch_bs_1499.wav	seit zehn jahren ist sie konstant	sind es zehn jahre ist sogenannt
ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	der spielraum muss auch gesagt kein verdicht schulen
ch_vs_2678.wav	ich fürchte dass er euch täuscht	der kichten das haben wir gehört
ch_bs_0221.wav	aber er widersprach auch nicht	barbara mühlheim muss er einsprochen
ch_sg_0063.wav	das auto rast durch die nacht	das alter lastenpunkt
ch_ag_2207.wav	ich starre in die weiten des ozeans	da regelt wird in der normalität angestellt
ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es dann einmal nicht trafen
ch_gr_1849.wav	drohnen vermessen die schneedicke	trauen eine verlängerung schliesst dort
ch_gr_1723.wav	er warf die flasche zur seite	herr explizit auf die seite geworfen
ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	das war eine flingharte an der hallenmiefer
ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf diese weise passe ich eine argezeit
ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	und in der woche gibt es meinung viel zu morgen
ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	die generellen gärzte entreten gerecht
ch_zh_3686.wav	wir waren total erstaunt über lena	wir waren vergangene strukturen dagegen
ch_lu_1838.wav	am abend klar mit wenigen wolken	einmal ich kläre mich ein paar worte
ch_bs_1698.wav	hommes bereitet schon das haus vor	dann halte ich doch noch einen weg
ch_sg_2261.wav	du malst das ja sehr bunt aus	diese müssen sehr gleich weitergehen
ch_zh_2953.wav	die zahl der betroffenen schwankt	die klare der betroffenen schrankt
ch_zh_2758.wav	doch es kam andersnein	dann gehen wir auch einmal vor
ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	sie war insgesamt eine onliktglücklich
ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die völksdessen länger und politiker breiten
ch_gr_2207.wav	ich starre in die weiten des ozeans	ist dieser entwicklung des notzerns
ch_gr_2561.wav	eine alte frau schrie auf	eine lände diese frau hat aufgeschrauen
ch_ag_1888.wav	am abend nicht ganz wolkenlos	damals ist es nicht ganz woche aus
ch_gr_1864.wav	auf zweitausend metern elf grad	auf 2000 meter 11 geräte
ch_sg_1754.wav	unglaublich er zerpflückt dich ja	wohlwertlich nimmt die evaluante
ch_ag_0228.wav	du hast mir damals alles weg gegessen	das motions habe ich nicht gegessen
ch_sg_1631.wav	die schweiz eine schwimmnation	es wird ein kleiner gesehen
ch_lu_2539.wav	alter freund du schläfst jetzt ein	alte kolleginnen und kollegen das fragt jetzt ein
ch_zh_3685.wav	der unfall verursachte zwei tote	der umfahrung hat seit zwei glder geführt
ch_zh_0987.wav	beliebtes ziel ist der stockberg	bereichtsziele ist eine stückbare
ch_vs_2641.wav	du magst ihn und das spürt er	sie machen es keinen geld
ch_lu_2302.wav	dann drehe sich für ihn die zeit zurück	den greisen finden die zeit selbst
ch_sg_2711.wav	sie ist schon vor langer zeit umgezogen	es ist eine verlangene setzung weg
ch_lu_0528.wav	das zeigte sich am dienstagabend	das hat sich eine riesige richtung gezeigt
ch_bs_2437.wav	sie naschte von den pralinen	so hat von der kleinen negation
ch_vs_1228.wav	der april macht wieder mal was er will	herr pelle macht man in dieser hand
ch_zh_1695.wav	sie sind sicher gut vorbereitet	sie sind sicher gut vorbewegung
ch_vs_2668.wav	dann stürzt du dich von einem kliff	das gesetz ist diese familie kräfte
ch_sg_0074.wav	vor allem du siehst dich ein bisschen um	von allen grünen haben das wort
ch_lu_2667.wav	deshalb stürze ich auch hin und wieder ab	deshalb stellt sich hat die antwort
ch_vs_0655.wav	sofort sah er das rotkäppchen	sie förderten das immer nicht gesehen
ch_vs_2330.wav	der plan wurde fallengelassen	erfreulicherweise
ch_vs_2523.wav	ich schaue mir das im auto an	sie haben eigentlich einen kurs
ch_zh_1720.wav	endlich wendete sich das schicksal	er hat sich seit sehr gewandelt
ch_zh_1468.wav	weshalb haben sie eigentlich deutschland im auge	wir haben es eigentlich den gesamten arg
ch_vs_0254.wav	diese benötigen viel strom	auch die bücherkirchenstrom
ch_lu_1555.wav	das problem sind nicht die kantonsgrenzen	das vernehmen nicht die kantonspense
ch_bs_0633.wav	gut dachte sich der wolf	gut hat sich sehr recht dankt
ch_vs_2645.wav	ich stehle ihn aus der vorratskammer	ich stehe nicht wie sie vorankommen
ch_ag_2364.wav	der maulwurf gräbt sich durch die erde	der murf herzlich dargelegt
ch_sg_1810.wav	am samstag ist es oft sonnig	am samstag ist eine fachzonung
ch_zh_2638.wav	weil ich deine fantasien spüre	wir möchten uns engagieren
ch_zh_2611.wav	sie hatte auf der kellertreppe gesessen	sie ist auf der verkehrsstäge gesamt
ch_sg_1180.wav	ich wünsche ihnen einen schönen abend	wir wünschen ihnen eine sehr arbeit
ch_vs_0241.wav	am donnerstag einzelne regenschauer	am dünsten steht einzelne regelfrau
ch_bs_1062.wav	ich sollte immer auf ihn aufpassen	ich sage immer auch viel auf das zu
ch_sg_0072.wav	er sieht sie erstaunt an	die anliegen sind erstaunt da
ch_ag_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	sie müssen auch auf dem wichtigen schleppen
ch_ag_0229.wav	ich sage du wirst für sie gekehrt haben	ich sage der erste ressource trotzdem
ch_zh_1668.wav	und wie stoppt man ronaldo	und hier stappt man gerne neuer
ch_sg_2670.wav	mutter war zu boden gestürzt	wir haben es auf der anderen gekennt
ch_zh_0171.wav	jetzt hab ich dich du alter sünder	jetzt kann ich die glaube sinnen
ch_be_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist dann wohl nicht ertrachte
ch_ag_1687.wav	und jetzt stopft er sich mit fleisch voll	bei einer sache ist es ein klassenfall
ch_vs_2686.wav	sie hat es gut getroffen	sie hat es gegentreffen
ch_zh_4114.wav	ein raunen ging durch die menge	ein verordnung ist noch nicht gang
ch_zh_2955.wav	immer wieder werden hier tiere überfahren	wie werden wir generieren hören
ch_ag_1877.wav	prognose für in den bissen	pragmösig verländern gissen
ch_gr_2749.wav	ja sie hatten alle verstanden	ja sieht einverstanden
ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben ihr gedanken gehört
ch_lu_2471.wav	kann es sein das ich ranzig rieche	es sind einfach einzelne knecken
ch_vs_1774.wav	er ass den kuchen selbst auf	beliebt der fachhochschule cybergas
ch_sg_1745.wav	ich zanke gerne mit dir rum	und die senkung gehen nicht um
ch_be_2464.wav	er prahlte nicht gern damit	er hat nicht geändert getreffen
ch_be_2710.wav	ich habe gehört das du hier her umziehst	ich hörte jetzt das noch hin
ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	diese müssen wir ernst sein und gerchen
ch_zh_0820.wav	die person wurde behandelt	die person ist bemerkt worden
ch_be_2738.wav	er verschmutzt die taschentücher	es ist möglichst gemäss sicher
ch_zh_1723.wav	er warf die flasche zur seite	diesen klassen auf das imtergericht
ch_bs_2634.wav	ich spucke dir ins gesicht	aus protokoll ist gesicht
ch_zh_3447.wav	das geschieht mehr schlecht als recht	aber sie hat mich schachte rechte
ch_be_2666.wav	stell dir vor ich stürze	das stellenfahrer es dürfen
ch_zh_1697.wav	du bereitest ein bad für ihn vor	ich mache es bälkli in die bereite
ch_ag_2214.wav	seither hat sie stark abgenommen	sie hat diesen zusammenhang abgenommen
ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	ich habe einen geschäft verpflichtet
ch_gr_2615.wav	er sitzt an einem computer	er sei es in diesen argumenten
ch_gr_0957.wav	mannschaft integriert	landwirtschaft in der werke
ch_vs_0916.wav	die wall street steht unter feuer	gewisse zu den wir hier
ch_lu_1541.wav	aber es gehe auch um medizin	aber es gibt genau medikin
ch_ag_2561.wav	eine alte frau schrie auf	dem antrag ist aufgefallen
ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	ist die entwicklung umgesetzt
ch_lu_2738.wav	er verschmutzt die taschentücher	er nach noch einer teilverdenkung
ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	dabei sind wir selbstverständlich
ch_zh_1694.wav	er hatte sich gut vorbereitet	ich hätte sich mit förderbereitern
ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	ich spreche nicht von einem gefällten berg
ch_vs_2709.wav	ich ziehe gerade ins alte haus um	ich zeige aber diesen eyclings
ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle haben dieselben sorgen
ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie sagte es in ihrem geschickt aus
ch_vs_1770.wav	es ist mir aus der hand entglitten	das ist meine reserhandlung
ch_be_2672.wav	aber nach was hat sie gesucht	oder noch einmal es hat sie gesucht
ch_sg_1595.wav	news aus dem eishockey	jürg iseli aus dem resekret
ch_sg_2689.wav	ich trinke einen schluck bier	und die kinder für den sucht e
ch_zh_2748.wav	nur verstand sie nicht warum	wir haben eine verständniserung
ch_lu_2706.wav	du hast sie gebeten das zu tun	du wissen sie gegen das machen
ch_be_2699.wav	ich umarme dich fest	der unternehmen ist fest
ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	sie läuft vor noch nicht egil
ch_zh_2572.wav	nicht wenn ich sie vorher schubse	nein danke ich zuerst fünken
ch_be_2538.wav	sonst schlafe ich am nachmittag ein	das lässt ja noch nicht gegen ein
ch_sg_2700.wav	du umarmst mich fest	deshalb lehnen wir es fest
ch_sg_0061.wav	also habe ich gepfuscht	ich habe entfristet
ch_zh_2410.wav	es fängt langsam an zu regnen	das fand genauso möglich
ch_zh_2613.wav	jetzt sitze ich zum letzten mal	hier zum letzten mal
ch_vs_1017.wav	jänner im amt war	ich andere im antrag gesund
ch_ag_1725.wav	ich hab keinen stein geworfen	ich fanke als sager lernt
ch_zh_1051.wav	er möchte sich die welt anschauen	ich möchte zwar keine hinlegen
ch_ag_1532.wav	schon lieber im hintergrund	zwei jahre ist integrant
ch_zh_1696.wav	ich bereite den verband vor	ich mache es vergangen bereit
ch_lu_2274.wav	er wringt nichts aus	er trickt nicht aus
ch_ag_1255.wav	wer ist jon snow	wer ein zentrum
ch_sg_1784.wav	ich gewinne sonst nie	und die kinder ist mehr
ch_ag_2615.wav	er sitzt an einem computer	das sind kongelder
ch_sg_1787.wav	ich gewinne dieses spiel gerade	wir gehen ein bleiben her
ch_sg_2703.wav	sie hatten sich umarmt	sie haben sich erlaubt
ch_ag_0198.wav	er war geh	pierres gesagt
ch_ag_1692.wav	ich bin von oben rein gekommen	für den fage ich einfach
ch_lu_2699.wav	ich umarme dich fest	ich verlange mich fest
ch_vs_2334.wav	wir haben die tüten festgehalten	sie haben zurück festgestellt
ch_sg_2699.wav	ich umarme dich fest	niemand ist fest
ch_lu_0071.wav	ich sehe ihn mir an	ich schlage ihnen halt
ch_zh_1255.wav	wer ist jon snow	wer es in gefängnisnahmen
ch_bs_0234.wav	starker föhn	das täter und fremd
ch_ag_1478.wav	alle wissen es	welche lesung
ch_gr_1478.wav	alle wissen es	ein wissens
ch_vs_0899.wav	was ist fake	wir müssen sich fertig
ch_zh_3282.wav	will man sie nicht mehr	wenn nachholen
ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	wie viele sehr und es ist eine delinigung meines sechs kosten
ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das heisst wir haben jede klimapolitik dazu
ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erstens eine genorgane gemacht hat ist sich zufrieden gewesen
ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	in der macht haben es tenderaturen unter 13 gelegen
ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die preise für die lage sind leider von gesichert gewesen
ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	hochdeutsch bin ich sogar nicht zulässig
ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	als einverstanden ist auch inhaltlich überhaupt bleibt
ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie haben neue tollen keinen hand ferbensarbeit
ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	eine nähmerkanton campiert hindelsaal fähig machen
ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie hat nicht als ergänzende vorhersage des kommenden wertes
ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	berner von ihnen ist die versicherung des raden nach vorne geschriften worden
ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	wir sind von der relativ völker zum zeichen manimert
ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die rand der beiden regelungen erleihen sich auf noch punktförmig
ch_sg_0077.wav	sie hatten sich nie gestritten	wir haben eine verfügungskriterie
ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch bio kompliegt genz ohne pestizide aus
ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	diejenigen werden seine person zügeln nicht eingegangen
ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am handeln ist der falltag nicht ganz zweifel aus
ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	mehr hohem wanderhöhung gehen der ganze stand selbst
ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	kauft es eine nutkraft gerade genau so geprüft
ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das kann sie geschliessen aber sicher keine rückbare lösung sein
ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	worum schaut es bei vielen artikeln 1300 personen fehl
ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	sie ist so gefährdet auf acht bis jetzt verpalligt
ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	herr regierungsrat werden so innerhalb von zehn erfasst verdoppelt
ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	dieser zweite sich der die öffnung orientiten
ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	wo er ganz kräbinden auch den neuen regel gehört
ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es geht um unsere ausstage und es sehr nein entstehen
ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	diese milliardenprojekte zeichnen sich auf ein klares neues
ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	am ende des herbens hat eine lange franken lange erträge
ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	zu einem recht langes interessanten geschäft
ch_ag_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	das muss nach einem klaren gemeindepräsidenten geben das sich das redentan
ch_sg_0513.wav	positiv für geldbeutel und umwelt	positiver geht bitte und um wert
ch_vs_0094.wav	in den alpen und im süden ist es meistens sonnig	inhaltlich sind dieses massnahmenger
ch_zh_0985.wav	sehr spannend wurde das spiel in den schlussminuten	sehr spannend ich speiere in den schützen minutenhörden
ch_bs_1061.wav	dann soll thor eine katze vom boden aufheben	denn sehen sie die höhe des bürgers aufheben
ch_sg_0894.wav	um die software braucht man sich ebenfalls keine sorgen zu machen	zuerst braucht meine franken für solche gekümmersenkungen
ch_ag_0413.wav	die spannung zwischen ihm und sema scheint zu explodieren	zwangen sie es damals und sechs verdorn
ch_gr_2429.wav	laycock war nicht in der kutsche mitgefahren	sie leigen dieses nicht teiler gehen schon nicht gefähr
ch_gr_1650.wav	und das ohne eine einzige platte laufen zu lassen	und dies ohne einzige tatenlauffaziat
ch_zh_1046.wav	die art gehört zu den sklavenhaltenden ameisen	klar ist das klar fragen noch einmal
ch_sg_2729.wav	ich verscheuche sie mit einer handbewegung	die differenzierung bewilligt
ch_ag_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	dann wäre es verantwortlich dafür dass es sich nicht bekräft
ch_vs_0122.wav	es bräuchte deshalb zunächst eine vermittlung von dritten	das glaube ich verlangt keine frutiglichen glücke
ch_be_2260.wav	ich male sehr gerne die figuren in den malheften aus	ich nehme eine sehr ganze bauern in den landheftern auf
ch_vs_1775.wav	wir assen alle zusammen den feinen braten	wir haben keinen definitionsraten gegessen
ch_zh_1533.wav	zurückzuführen ist das einerseits auf die metoobewegung	das ist andererseits sich die mithilderwege zurückzukehren
ch_bs_2420.wav	erst jahre später liess er sie endlich los	gast jahresberg oder auch auf andere flusskinder
ch_gr_0202.wav	manchmal sind sie bemalt meist auf der innenseite	längmassnahmen gemessen man sich auf dieser seite
ch_be_1780.wav	ich kehre laub immer nur ende herbst	ich erfolge immer noch einmal einen herbst
ch_bs_2742.wav	ich fürchte damit verschwendet ihr wertvolle zeit	ich möchte hier nicht versuchen den wart fällig zu schauen
ch_sg_1143.wav	die temperaturen gehen im norden ein bisschen zurück	denn bei den türen gehen die lünde ein wenig zurück
ch_zh_1078.wav	die offiziere zwingen ihn sich nackt ausziehen	der vizepräsident ist blöd abzusehen
ch_be_1796.wav	tatsächlich können sie den killern die münze wieder abnehmen	tatsächlich haben sie da kinder die gemeinden nicht angenommen
ch_lu_2504.wav	er trinkt noch einen schluck bier rülpst und schüttelt den kopf	er gleich von elektriert gäbe es und schiedliche der haupt
ch_bs_1512.wav	dabei fehle es dem staat eigentlich nicht am geld	wenn die vorwiesenen staat eigentlich im kanton bern
ch_lu_0298.wav	auch vollkornbrot mit butter und käse ist zulässig	auch folgender mit einer krasse ist zulässig
ch_sg_2705.wav	sie bat mich erst gerade ihr den tee zu bringen	ich glaube es gebe bitte ich eben klärungspringer
ch_sg_1591.wav	und es sei demokratisch nicht legitim	und er sagt demokratisch wir reduzieren
ch_gr_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	zudem gibt es an detaillisierungen nicht rollen und erzittern
ch_sg_2688.wav	wir traffen uns gegenseitig ins gesicht	man treffen gelangt gegenseitig ist geschlecht
ch_sg_2473.wav	es hatte den ganzen tag schon ranzig gerochen	man setzt ja dann genau das tragen möglich verschnügt
ch_ag_0969.wav	oft können die experimente dann sogar nützlich sein	auf viele texterinnen und texte sogar nicht zu fristen
ch_bs_0036.wav	ich deute ihr mein interesse offensichtlich an	ich gehe jeweils in die kraftsetzung vielleicht erhalten
ch_vs_1589.wav	ist albert rösti noch der richtige präsident	es ist heuber grösstem und richter radank
ch_bs_0181.wav	viele verkäufer haben von botanik wenig ahnung	tieferkeifer haben vorhin gar nicht wann gehandelt
ch_lu_1806.wav	narben falten und akne können ebenfalls behandelt werden	werbefall den ergebnissen auch behandelt hat
ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	denn die ausreichenden standorte in genf ist noch offen
ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	damit sich der gef nicht 20 und weitergehend
ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	in diesem handelt es sich um ein spielherisches abschlüsse volkus
ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die einrichtung von grossrat kehr hat gekämpft
ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	als eine buchstabe d ganze gedanke darauf ist es ländlich
ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie war ausgerechnet und glücklich
ch_be_1811.wav	ab heute mittag örtlich gewitter	herr kritik hat das wort
ch_vs_0898.wav	karrierestart zwischen hightech und tradition	kann ich ein staatswesen mehrkofontrationen
ch_be_2276.wav	du ziehst die doch besser aus	sie haben es legal nicht abgeschrieben
ch_sg_2659.wav	meine frau hat sie gestrickt und ich hänge an den dingern	meine frau hat sie gestreckt und ich habe hintergegeben
ch_vs_0867.wav	ist die gesundheit der bevölkerung gewährleistet	dass der gesundheitsformen bevölkerung anlässt
ch_bs_2392.wav	man geht von haus zu haus und klingelt an der tür	man darf von wusst sehen die uns weiterhin geben
ch_be_1554.wav	einer davon ist peter eberhard	eine davon ist peter oder her
ch_zh_0992.wav	diese wurde erfüllende gemeinde für schönstedt	hier ist eine fühlende gemeinde für den senstag geworden
ch_ag_0201.wav	doch der teufel kam wieder aus und verfluchte den ort	die pädagogie liess in der marko und hat dort verschiedene möchte
ch_lu_1033.wav	der sage nach stand früher hier ein schafhof	der sage nach ist hier im saal aufgestanden
ch_bs_2219.wav	denkst du das jemand ihm absichtlich schadete	die bdp steht herzlich gesagt und gleich
ch_zh_0561.wav	der zweite wahlgang verspricht also einiges an spannung	der zweite dank verspricht eine ziemliche spallung
ch_zh_0548.wav	die karten werden im steuerwettbewerb also neu gemischt	im steuerregeln werden wir ganz klar genug nicht
ch_zh_0213.wav	es brauche mehr stellen für athletinnnen und athleten	wir brauchen uns telefonat leitend
ch_vs_0057.wav	dann lacht er sie aus und springt fort	der referendum ist uns entsprengen weg
ch_bs_0432.wav	daher wird sie auch als fenster bezeichnet	beruhe jetzt alles fanster bezeichnet
ch_bs_1249.wav	das fliegen ist von den meisten steuern befreit	das führt auch eines der menschen diskutieren aber freut
