id	target_txt	prediction
ch_zh_3861.wav	der deutsche kaiser war hocherfreut	die prediziphäsen waren uns auch verfreude
ch_zh_1873.wav	zeitweise hat es dichtere schleierwolken	teilweise hat das dichterische schlehrhöhe
ch_lu_0925.wav	im nächsten jahr soll handtracking hinzukommen	wir müssen sie haben keine kinder zu erhalten
ch_lu_1187.wav	ab mittwoch ist die wetterlage noch etwas unklar	aber mit druck ist die hakellagie und klar
ch_zh_2413.wav	kurz vor weihnachten schneite es leicht	kurz verweihen auf die arztbestimmung nicht
ch_lu_2458.wav	irgendjemand pfuscht mir hier ins handwerk	irgendwelche finden wir hier uns handref
ch_gr_0171.wav	jetzt hab ich dich du alter sünder	jetzt habe ich wie gelegen sinder
ch_gr_1527.wav	aber alle haben dieselben sorgen	aber einen der gleichen serbe
ch_gr_1687.wav	und jetzt stopft er sich mit fleisch voll	nun steht er sich nicht kleines vor
ch_ag_0598.wav	die sechsunddreissig jährige greta gysin zieht ins parlament ein	die sachsenbissjährige für dieses parlament ein
ch_lu_2472.wav	meine güte roch der arme ranzig aus dem mund	dort hat eine einzelne ausnahme geschmeckt
ch_sg_2648.wav	geliehen hab ich es nicht gestohlen	ich habe sie ausgeländt nicht gestellt
ch_vs_0046.wav	ich zog mich also vor dem arzt aus	ich kann uns für den arzt abgezogen
ch_vs_1991.wav	es ist immer teil von machstrukturen	es ist in einem teil von machtstrukturen
ch_vs_0693.wav	das geheimrezept wildblumen	das kennenrezept mildberner
ch_vs_0268.wav	also drei grad mehr als heute	ein solcher einreichung
ch_gr_1861.wav	lockerschnee weisst eine extrem geringe dichte auf	lückerschnee haben extrem gringe richtig
ch_sg_1034.wav	seitdem ist der ort selbstständig	seit teil ist der antrag sehr ständig
ch_be_2673.wav	aber ich tanze nicht nach deiner pfeife	aber ich denke vielmehr nach direktiven
ch_gr_2389.wav	ja ich glaube jetzt habe ich das verstanden	ich gebe das hängige verständnis
ch_ag_1523.wav	allerdings ist sie nicht selbstverständlich	andererseits sind wir pflegestandlich
ch_sg_0924.wav	videoconferencing boomt	hier ist ein kanton freier sehr burgd
ch_vs_2693.wav	ich trank noch ein glas	ich finde es gleich vergleichend
ch_sg_2675.wav	du tanzt so leicht wie eine feder	die elternz ist es verlecht ja noch federa
ch_lu_1780.wav	ich kehre laub immer nur ende herbst	ich wisse es auch immer noch ende herbst
ch_sg_2501.wav	nicky rollte sich auf die seite	ich sehe zielt die zeitung gehört
ch_bs_1499.wav	seit zehn jahren ist sie konstant	seit zehn jahren ist sogar instand
ch_vs_2494.wav	ich bin nur so gerannt um dich einzuholen	ich bin uns eine gsekkehrsführung hier zu mühe
ch_vs_2678.wav	ich fürchte dass er euch täuscht	sie verfichten diesen regist
ch_bs_0221.wav	aber er widersprach auch nicht	weshalb brauchen wir nicht einen weiteren spruch
ch_sg_0063.wav	das auto rast durch die nacht	das auto aasta gemacht
ch_ag_2207.wav	ich starre in die weiten des ozeans	er redet die idee des morzents gestärkt
ch_sg_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es demals nicht die tache
ch_gr_1849.wav	drohnen vermessen die schneedicke	teilweise vermessen sie es nicht dort
ch_gr_1723.wav	er warf die flasche zur seite	er extrem sie auf die zeiten geleifen
ch_ag_2601.wav	ich wohne in einem kleinen hotel und erhole mich	ich weise eine flinghatte an der halleniv
ch_ag_2629.wav	auf diese weise sparst du jede menge zeit	auf diese weise was sie ihren argezeug zurück
ch_lu_0474.wav	wochentags werden eher frühstücksflocken zum frühstück serviert	und wenn eine woche gibt es möglichst viel zu margen
ch_lu_2505.wav	dann rülpste er gewaltig und kicherte darüber	denn der gärzte entscheidet gerecht
ch_zh_3686.wav	wir waren total erstaunt über lena	wir waren in den gewinnen vergangen
ch_lu_1838.wav	am abend klar mit wenigen wolken	also ich kläre mich ein paar worken
ch_bs_1698.wav	hommes bereitet schon das haus vor	daran macht es sich ausbewegt
ch_sg_2261.wav	du malst das ja sehr bunt aus	die liste sind sehr weiter
ch_zh_2953.wav	die zahl der betroffenen schwankt	die zahl der betroffenen schränkte
ch_zh_2758.wav	doch es kam andersnein	aber ich habe es anders gekommen
ch_ag_2588.wav	sie war ausgeruht hungrig glücklich	sie ist uns dort seine wohnung treffen
ch_lu_1018.wav	diese volksbräuche sind europaweit verbreitet	die folge besseren europaweit verdrägern
ch_gr_2207.wav	ich starre in die weiten des ozeans	ist dieser entwicklung des ozerns
ch_gr_2561.wav	eine alte frau schrie auf	eine ältere frau hat aufgestrahlt
ch_ag_1888.wav	am abend nicht ganz wolkenlos	danach ist es nicht ganz wahr aus
ch_gr_1864.wav	auf zweitausend metern elf grad	auf 2 meter sind die frage
ch_sg_1754.wav	unglaublich er zerpflückt dich ja	allgerechtlich nimmt jeser lände
ch_ag_0228.wav	du hast mir damals alles weg gegessen	testmedation ist uns alles antrassen
ch_sg_1631.wav	die schweiz eine schwimmnation	es wird es hier im saal sehen
ch_lu_2539.wav	alter freund du schläfst jetzt ein	alter kollege das lässt jetzt ein
ch_zh_3685.wav	der unfall verursachte zwei tote	der umfang hat sich sehr gut geschieht
ch_zh_0987.wav	beliebtes ziel ist der stockberg	bereits zu ziel ist diese stöckberg
ch_vs_2641.wav	du magst ihn und das spürt er	die maximen und das spiel gerne
ch_lu_2302.wav	dann drehe sich für ihn die zeit zurück	dann frei sich frei sich zurück
ch_sg_2711.wav	sie ist schon vor langer zeit umgezogen	sie wissen länger gesagt vergleichen
ch_lu_0528.wav	das zeigte sich am dienstagabend	das hat sich an sessigarbeit gezeigt
ch_bs_2437.wav	sie naschte von den pralinen	sie hat es von diesen kleinen ingressen
ch_vs_1228.wav	der april macht wieder mal was er will	grossrätin machado rebmann
ch_zh_1695.wav	sie sind sicher gut vorbereitet	sie sind sicher gut förderwege
ch_vs_2668.wav	dann stürzt du dich von einem kliff	das dritte ist die definition der gef
ch_sg_0074.wav	vor allem du siehst dich ein bisschen um	für alle du ja explizit nehmen
ch_lu_2667.wav	deshalb stürze ich auch hin und wieder ab	deshalb steht sich an dieser stelle glaube
ch_vs_0655.wav	sofort sah er das rotkäppchen	sofort haben das ziel erkenntnis gesagt
ch_vs_2330.wav	der plan wurde fallengelassen	ich begrüsse sie nicht
ch_vs_2523.wav	ich schaue mir das im auto an	ich habe es gesagt
ch_zh_1720.wav	endlich wendete sich das schicksal	entwickelte es sich sehr sagen landwirtschaft
ch_zh_1468.wav	weshalb haben sie eigentlich deutschland im auge	sie haben es eigentlich keine angemessen
ch_vs_0254.wav	diese benötigen viel strom	es bleibt ihr strüng
ch_lu_1555.wav	das problem sind nicht die kantonsgrenzen	das vermehren sind nicht kantonsgrenzen
ch_bs_0633.wav	gut dachte sich der wolf	gut hat sich der recht gedacht
ch_vs_2645.wav	ich stehle ihn aus der vorratskammer	ich stehe hier vorne zu kommen
ch_ag_2364.wav	der maulwurf gräbt sich durch die erde	dann muss herzlich dort dargehen
ch_sg_1810.wav	am samstag ist es oft sonnig	als ansteg ist es auch abgesolgt
ch_zh_2638.wav	weil ich deine fantasien spüre	ich könnte es eingesperrt werden
ch_zh_2611.wav	sie hatte auf der kellertreppe gesessen	sie ist auf den fallenstegen gesamtzen
ch_sg_1180.wav	ich wünsche ihnen einen schönen abend	ich wünsche ihnen einen sehr arbeit
ch_vs_0241.wav	am donnerstag einzelne regenschauer	am lösungsantrag einzelner agenfrau
ch_bs_1062.wav	ich sollte immer auf ihn aufpassen	ich sage immer auch viel aufpassen
ch_sg_0072.wav	er sieht sie erstaunt an	er löst sie als stunde dar
ch_ag_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	sie müssen auf dem wichtigen geschlebt haben
ch_ag_0229.wav	ich sage du wirst für sie gekehrt haben	ich frage den ersten vizepräsidenten
ch_zh_1668.wav	und wie stoppt man ronaldo	und wie stoppt mit gerne neuden
ch_sg_2670.wav	mutter war zu boden gestürzt	wir haben es aus der motion gehört
ch_zh_0171.wav	jetzt hab ich dich du alter sünder	jetzt könne ich die löhne sinden
ch_be_1142.wav	sonst ist es dann morgen wieder trocken	sonst ist es den lohn wieder getrocken
ch_ag_1687.wav	und jetzt stopft er sich mit fleisch voll	ich möchte es auch nicht klares fall
ch_vs_2686.wav	sie hat es gut getroffen	hier jetzt gilt betroffen
ch_zh_4114.wav	ein raunen ging durch die menge	es rein ist sich neu eingegangen
ch_zh_2955.wav	immer wieder werden hier tiere überfahren	immer wieder wäre die regierung hören
ch_ag_1877.wav	prognose für in den bissen	tragösung verändern diesen
ch_gr_2749.wav	ja sie hatten alle verstanden	ja sehr verständnis
ch_ag_1726.wav	wir haben ihn in den turm geworfen	wir haben ihnen daran geführt
ch_lu_2471.wav	kann es sein das ich ranzig rieche	kann sie eine grenzelung schnecken
ch_vs_1774.wav	er ass den kuchen selbst auf	er hat den fächer selber ergessen
ch_sg_1745.wav	ich zanke gerne mit dir rum	ich denke gar nicht gerne
ch_be_2464.wav	er prahlte nicht gern damit	da hat mich gerne getreffen
ch_be_2710.wav	ich habe gehört das du hier her umziehst	ich hörte züglich ist es noch hin
ch_vs_2724.wav	ihm war unterdessen eine idee gekommen	ich weise herr lessige geichen
ch_zh_0820.wav	die person wurde behandelt	die persönlich behandelt wurde
ch_be_2738.wav	er verschmutzt die taschentücher	er verschlagt lässt sicher
ch_zh_1723.wav	er warf die flasche zur seite	er hat die klassen auf die zeitung gereicht
ch_bs_2634.wav	ich spucke dir ins gesicht	ist es durchdienst gesicht
ch_zh_3447.wav	das geschieht mehr schlecht als recht	damit besteht ein schriftliche richtung
ch_be_2666.wav	stell dir vor ich stürze	das stell davon ist stürzen
ch_zh_1697.wav	du bereitest ein bad für ihn vor	sie machen ein polg für interlaken
ch_ag_2214.wav	seither hat sie stark abgenommen	sie hat dazu nicht abgenommen
ch_lu_1782.wav	wir haben gekochte kartoffeln gemacht	man kann gerne hinzugebracht
ch_gr_2615.wav	er sitzt an einem computer	herzlichen daniel graubünden hinter
ch_gr_0957.wav	mannschaft integriert	längst sich interlegt
ch_vs_0916.wav	die wall street steht unter feuer	gemäss sitz der reihe 4
ch_lu_1541.wav	aber es gehe auch um medizin	aber es ginge auch medizin
ch_ag_2561.wav	eine alte frau schrie auf	dem artikel sagen sie auf
ch_lu_2713.wav	ich bin gerade wirklich unbeholfen	es ist ein wicklich umgeschickt
ch_lu_2738.wav	er verschmutzt die taschentücher	er nahm dieser verdeckung
ch_zh_1523.wav	allerdings ist sie nicht selbstverständlich	aber sie ist nicht selbstverständlich
ch_zh_1694.wav	er hatte sich gut vorbereitet	er hat sich gerade vorbereitet
ch_lu_2704.wav	er hat mich um diesen gefallen gebeten	er hat nämlich einen lex allen parteien
ch_vs_2709.wav	ich ziehe gerade ins alte haus um	ich zu gebe dem zeichen
ch_zh_1527.wav	aber alle haben dieselben sorgen	aber alle haben dieselbe sorgen
ch_lu_2712.wav	sie sah sehr unbeholfen aus	sie hat sehr ungeschickt ausgesehen
ch_vs_1770.wav	es ist mir aus der hand entglitten	das ist unseres erachtens
ch_be_2672.wav	aber nach was hat sie gesucht	an der nachfrage hat sie gesucht
ch_sg_1595.wav	news aus dem eishockey	wir müssen unseres erachtens
ch_sg_2689.wav	ich trinke einen schluck bier	ich kenne von uns lektion bern
ch_zh_2748.wav	nur verstand sie nicht warum	sie hat sich verständnis darauf
ch_lu_2706.wav	du hast sie gebeten das zu tun	sie müssen gegen dies tun
ch_be_2699.wav	ich umarme dich fest	er und marner habe ich fest
ch_lu_2538.wav	sonst schlafe ich am nachmittag ein	sie schlagen vielleicht eine integrie
ch_zh_2572.wav	nicht wenn ich sie vorher schubse	wir kommen zuerst zurück
ch_be_2538.wav	sonst schlafe ich am nachmittag ein	sonst schlägt ja lange tage ein
ch_sg_2700.wav	du umarmst mich fest	drum lärmschutz fest
ch_sg_0061.wav	also habe ich gepfuscht	also ich habe es gefusst
ch_zh_2410.wav	es fängt langsam an zu regnen	es könnte unsere mehreregnen
ch_zh_2613.wav	jetzt sitze ich zum letzten mal	jetzt sind zum letzten mal
ch_vs_1017.wav	jänner im amt war	lange im antrag war
ch_ag_1725.wav	ich hab keinen stein geworfen	der fankrasse tageliert
ch_zh_1051.wav	er möchte sich die welt anschauen	ich möchte zwei gelegenheiten
ch_ag_1532.wav	schon lieber im hintergrund	schülerinnen und integrant
ch_zh_1696.wav	ich bereite den verband vor	ich mache einen bauparat
ch_lu_2274.wav	er wringt nichts aus	er trifft nichts aus
ch_ag_1255.wav	wer ist jon snow	wer ist zu zelf nimmt
ch_sg_1784.wav	ich gewinne sonst nie	ich denke es ist mir
ch_ag_2615.wav	er sitzt an einem computer	das sind kann die eltern
ch_sg_1787.wav	ich gewinne dieses spiel gerade	wir gehen das gleichgewerbe
ch_sg_2703.wav	sie hatten sich umarmt	sie haben sich erwähnt
ch_ag_0198.wav	er war geh	er wurde sehen
ch_ag_1692.wav	ich bin von oben rein gekommen	für die frage ich erfolgt
ch_lu_2699.wav	ich umarme dich fest	ich vermeine das ist fest
ch_vs_2334.wav	wir haben die tüten festgehalten	sie haben zweckfestgehalten
ch_sg_2699.wav	ich umarme dich fest	ich meine meinung fest
ch_lu_0071.wav	ich sehe ihn mir an	ich schaue noch einmal
ch_zh_1255.wav	wer ist jon snow	er ist sehr genau
ch_bs_0234.wav	starker föhn	das täterfonds
ch_ag_1478.wav	alle wissen es	alle lesen sie
ch_gr_1478.wav	alle wissen es	eine wissens
ch_vs_0899.wav	was ist fake	man muss es fehlen
ch_zh_3282.wav	will man sie nicht mehr	wir wollen saunen
ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	wie sieht die ausnahmebewilligung in zukunft kosten
ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das geht zur liegenschaftlichen kinderpolitik dazu
ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst eine genaue gerne gemacht hat war sich zufriedengewesen
ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	er mecht haben die tendraturen unter 13 gräden
ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die treifen für den wagen sind nicht von besichern gesehen
ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	oft kindexbemindesinitiative sein
ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	als eigenverstand das gerade inhaltlich obenhalb bleibt
ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie haben ein neues bohler im hand und firmenabbau
ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	ein anliegen der kanton campiertingsam auf eigentlich
ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie ist nicht richtig als zu diesem wie vorher sagen könnender recken
ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	aller von ihnen wurde von einem kommeradelach vorhin geschafft
ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	wir sind fachhoch er hat er völlig zum zusammenhang mit mir
ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die rande der baudirektorien ist noch ein punktförmig
ch_sg_0077.wav	sie hatten sich nie gestritten	sie haben sich hier extritten erhalten
ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch bio kompliziert gerne ein molipestizin aus
ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	die argen hätten seine pellzei zu sagen lesen sie nicht einher gerne
ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am samstag fahren tag nimmt dann zweifel aus
ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	wir jahre im wanderrecht teilen der ganzen stellsee
ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	das habe ich nicht kraft gehört ganz heute geprüft
ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das können die schweiz aber sicher keine rückbare lösung sein
ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	es gibt viele artikel 3 passerfälle
ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	für eine sehr gefährdete schweizer politik
ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	die energie wartet sich inhalt für zehn jahre erfasst für doppelt
ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er zwang sich dann die öffnung alleine tite
ch_zh_3318.wav	bern aargau und graubünden melden neue rekorde	bern örgang krebinden eigentlich neuer erklärt
ch_gr_2203.wav	es geht um unsere altstadt und es soll neues entstehen	es geht hier unsere altstadt und es sehr neu entstehen
ch_zh_0159.wav	beim milliardenprojekt zeichnet sich ein klares nein ab	der milliärderprijekt zeichnet sich ein neues neues ab
ch_lu_2316.wav	lange krankheit ertrug er zum ende seines lebens geduldig	am ende das ist eben lange franken lange erträge
ch_ag_2577.wav	ihr rechter arm schürfte über eine scharfe glaskante	der rechtsland ist ein grosser kantonales geschäft
ch_ag_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	das muss man auf einem gelände gemacht hat hat es sich zu weder da
ch_sg_0513.wav	positiv für geldbeutel und umwelt	positive geht bitte um den wert
ch_vs_0094.wav	in den alpen und im süden ist es meistens sonnig	in heilpäday sind dies mestens zwingend
ch_zh_0985.wav	sehr spannend wurde das spiel in den schlussminuten	sehr spannend ich spiere der schlüsselminute höre
ch_bs_1061.wav	dann soll thor eine katze vom boden aufheben	dann sei eine höhe des budes aufheben
ch_sg_0894.wav	um die software braucht man sich ebenfalls keine sorgen zu machen	die gesaftwerke braucht unsere franken keine sorge zu nehmen
ch_ag_0413.wav	die spannung zwischen ihm und sema scheint zu explodieren	zu meinen systemen und zielle sind extrem
ch_gr_2429.wav	laycock war nicht in der kutsche mitgefahren	alleine gratis ist es nicht innergautschen nicht gefährden
ch_gr_1650.wav	und das ohne eine einzige platte laufen zu lassen	und das ohne einzige datenlaufen zu jahr
ch_zh_1046.wav	die art gehört zu den sklavenhaltenden ameisen	hierfs geht es keinen verhandlungen an unserem
ch_sg_2729.wav	ich verscheuche sie mit einer handbewegung	ich versichere ihnen eine kandidatur
ch_ag_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	durch uns verantwortet dafür dass sie sich nicht bekräftigt
ch_vs_0122.wav	es bräuchte deshalb zunächst eine vermittlung von dritten	ein gleiches länder waren sie in freitigkeiten
ch_be_2260.wav	ich male sehr gerne die figuren in den malheften aus	ich nehme ihnen sehr gerne in den lärmheften darauf
ch_vs_1775.wav	wir assen alle zusammen den feinen braten	wir haben alle nicht zu haben den feindrat erkassen
ch_zh_1533.wav	zurückzuführen ist das einerseits auf die metoobewegung	dass es einerseits sich die miethylbewegung zurückzuführen
ch_bs_2420.wav	erst jahre später liess er sie endlich los	das jährlich steht hier als andere fälle
ch_gr_0202.wav	manchmal sind sie bemalt meist auf der innenseite	lengmal sind es genau gemeistens auf gener seite
ch_be_1780.wav	ich kehre laub immer nur ende herbst	ich hole immer noch einen anderen herbst
ch_bs_2742.wav	ich fürchte damit verschwendet ihr wertvolle zeit	ich befürchte den nichtverschwenderart vollzug
ch_sg_1143.wav	die temperaturen gehen im norden ein bisschen zurück	die elparatore generieren ein wenig zurück
ch_zh_1078.wav	die offiziere zwingen ihn sich nackt ausziehen	profiziert sind wir ihm sich bloss abzuziehen
ch_be_1796.wav	tatsächlich können sie den killern die münze wieder abnehmen	tatsächlich haben sie da kinder die menschen an der angenommen
ch_lu_2504.wav	er trinkt noch einen schluck bier rülpst und schüttelt den kopf	er greift von den luktieren gäbe es und schiedlichen köpfe
ch_bs_1512.wav	dabei fehle es dem staat eigentlich nicht am geld	denn diese fehlwissen staat eigentlich nicht anhalt
ch_lu_0298.wav	auch vollkornbrot mit butter und käse ist zulässig	auch vor allem wird mit dank an krafis zulässig
ch_sg_2705.wav	sie bat mich erst gerade ihr den tee zu bringen	seit den 1 gebäuden ihren erklärungen prinzip
ch_sg_1591.wav	und es sei demokratisch nicht legitim	und es sei demokratisch millität
ch_gr_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	zudem gibt es auch die rednerliste nicht rolle und erzeugern
ch_sg_2688.wav	wir traffen uns gegenseitig ins gesicht	wir treffen genannt gegen freitag aus gesicht
ch_sg_2473.wav	es hatte den ganzen tag schon ranzig gerochen	es hat sich der ganze tag laufer geschneggt
ch_ag_0969.wav	oft können die experimente dann sogar nützlich sein	auch fühlen die experimenten sogar nicht zu verfügen
ch_bs_0036.wav	ich deute ihr mein interesse offensichtlich an	ich diejenigen ein interesse auch versichtlich an
ch_vs_1589.wav	ist albert rösti noch der richtige präsident	ist daher bei der grössten linder richtig präsident
ch_bs_0181.wav	viele verkäufer haben von botanik wenig ahnung	diese verkeifen haben von der gar nicht gewinnt
ch_lu_1806.wav	narben falten und akne können ebenfalls behandelt werden	wer befällt auch den artikel können auch behandelt werden
ch_lu_0529.wav	der ausgang der ständeratswahl in genf ist noch offen	der ausländer der ständerat ist noch offen
ch_be_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	hier hat sich der bessere zwank und weitergewillt
ch_zh_2995.wav	hierbei handelt es sich um einen spielerischen abschluss des kusses	dabei handelt es sich um ein spier ist abschliessend kurs
ch_lu_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die einrichtung eines verkehrs hat keine rolle stellen
ch_bs_2741.wav	er selbst hatte keinen gedanken daran verschwendet	er selbstverständlich kriterien in diesem bereich verschwendet
ch_gr_2588.wav	sie war ausgeruht hungrig glücklich	sie ist ausgerade homlig und gleich gewesen
ch_be_1811.wav	ab heute mittag örtlich gewitter	er kennt mittag erstlich gewütter
ch_vs_0898.wav	karrierestart zwischen hightech und tradition	karrierestatischer heikhäfte und fraktion
ch_be_2276.wav	du ziehst die doch besser aus	die regierung zieht eigentlich gesfragt
ch_sg_2659.wav	meine frau hat sie gestrickt und ich hänge an den dingern	meine frau hat sich gestreckt an diese handhabungen gerne
ch_vs_0867.wav	ist die gesundheit der bevölkerung gewährleistet	das ist der gesamtheit der bevölkerung anlässlich
ch_bs_2392.wav	man geht von haus zu haus und klingelt an der tür	man wusste sie wissen ein liter handgehen
ch_be_1554.wav	einer davon ist peter eberhard	einer davon ist peter edher
ch_zh_0992.wav	diese wurde erfüllende gemeinde für schönstedt	diese sind aus führenden gemeinden wie schönster geworden
ch_ag_0201.wav	doch der teufel kam wieder aus und verfluchte den ort	wegen der einweisung hinausgekommen und hat dort verflicht
ch_lu_1033.wav	der sage nach stand früher hier ein schafhof	das angebot ist dafür ihnen einsehalb aufzustanden
ch_bs_2219.wav	denkst du das jemand ihm absichtlich schadete	dann steht die evp absichtlich geschädigt hat
ch_zh_0561.wav	der zweite wahlgang verspricht also einiges an spannung	der zweite hallgang verspricht dieser ziemlich spannung
ch_zh_0548.wav	die karten werden im steuerwettbewerb also neu gemischt	dem steuerwieder hat er ganz klar genommen
ch_zh_0213.wav	es brauche mehr stellen für athletinnnen und athleten	es brauche mich stellen für die linke männer
ch_vs_0057.wav	dann lacht er sie aus und springt fort	er recht als uns und sprenge weg
ch_bs_0432.wav	daher wird sie auch als fenster bezeichnet	der ohnehin jetzt alles fans dabei zu betreiben
